id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
949951544618597500,Executive 3BR Centrally Located,3528377,Marc,Kreis 4,Hard,47.38438,8.50917,Entire home/apt,231,2,48,2024-12-13,2.83,8,27,32,
950418440252207652,Modern studio,222402761,Laura,Kreis 4,Langstrasse,47.37573,8.53386,Entire home/apt,119,3,16,2024-10-12,0.95,1,17,9,
950434633264714802,Neues Studio mit Terrasse u. viel Privatsphäre,529796115,Thomas,Kreis 11,Oerlikon,47.4051891,8.5488198,Entire home/apt,141,2,75,2024-12-23,4.54,3,315,59,
950814691117092104,Charming room in a shared flat,34121505,Simon,Kreis 8,Seefeld,47.35487,8.55419,Private room,,1,3,2023-12-02,0.18,1,0,0,
951877356435620690,Luxurious and cozy downtown pad,20821731,Andreas,Kreis 4,Langstrasse,47.3779033,8.527122,Entire home/apt,210,5,7,2024-07-27,0.42,1,177,5,
951987963732341575,"Gemütliche Wohnung, sehr zentral",530213883,Alice,Kreis 7,Hottingen,47.3667443,8.5623196,Entire home/apt,132,2,30,2024-11-23,1.78,1,172,19,
952200432276378977,Cosy room in spacious appartment with garden,530284592,Chris,Kreis 12,Schwamendingen-Mitte,47.40502,8.57565,Private room,110,1,4,2023-09-17,0.24,1,89,0,
953704399405069596,4 room city apartment Zurich lake,50589115,Yuan,Kreis 2,Wollishofen,47.35119,8.53353,Entire home/apt,,1,7,2023-12-06,0.43,4,0,0,
954230989079564179,Downtown Deluxe Studio with Queen Bed(BE-25),25291258,Delta,Kreis 3,Sihlfeld,47.37428,8.51559,Entire home/apt,85,1,14,2024-07-10,0.89,38,184,13,
954365190238047155,Stadt Zürich-gemütliches Studio 4404,19610180,Rossana,Kreis 3,Sihlfeld,47.37933,8.50588,Entire home/apt,99,1,45,2024-12-11,2.91,19,351,38,
954826451469891268,"Wunderschöne Wohnung, beste Lage",531009323,Christophe,Kreis 8,Seefeld,47.36024099999999,8.5492265,Entire home/apt,210,5,4,2023-10-28,0.24,1,332,0,
954829028338762829,Executive 2BR Centrally Located,3528377,Marc,Kreis 4,Hard,47.38472,8.50873,Entire home/apt,210,2,42,2024-11-28,2.53,8,27,29,
954962752126048610,"Brand New City Center Downtown Studio, Balcony HO",420370006,Kamila,Kreis 4,Langstrasse,47.38036506989316,8.521595140037844,Entire home/apt,114,1,73,2024-12-27,4.33,88,51,40,
954986534483841675,Experience 1-BR Urban Chic in Zurich,1229459,Swissstay,Kreis 7,Hottingen,47.36799,8.55657,Entire home/apt,132,2,4,2024-08-29,0.26,81,0,3,
955584255722857086,Contemporary Elegance in the Heart of Zurich,1229459,Swissstay,Kreis 7,Hottingen,47.3687,8.55644,Entire home/apt,204,2,18,2024-12-13,1.10,81,0,13,
955912118776625536,Seesichtwohnung in Zurich,530030228,Ilham,Kreis 8,Weinegg,47.35047,8.56512,Entire home/apt,280,30,0,,,1,237,0,
956843160368623367,NEU Erstbezug wunderschönes 2 Zimmer Appartement,233609102,Micaela,Kreis 11,Seebach,47.41423,8.55372,Entire home/apt,120,5,9,2024-12-02,1.46,1,73,9,
957657984159361987,Beautiful flat near Idaplatz.,5861364,Aleksandra,Kreis 3,Sihlfeld,47.3725,8.50885,Entire home/apt,,6,5,2024-10-19,0.31,1,0,3,
957758254263801200,Discover Zurich's Best: Ideal Apartment,1229459,Swissstay,Kreis 7,Hottingen,47.36828,8.55679,Entire home/apt,132,2,4,2024-09-17,0.25,81,0,2,
957896948829174946,Spacious Apartment in Zurich's Heart,1229459,Swissstay,Kreis 7,Hottingen,47.36826,8.55482,Entire home/apt,236,2,18,2024-12-09,1.15,81,0,14,
958543734592098388,Zurich City Life: Your Apartment Awaits!,1229459,Swissstay,Kreis 7,Hottingen,47.36986,8.55507,Entire home/apt,236,2,21,2024-12-22,1.39,81,0,15,
959225016736457620,RELOC Classic Grand Studio,46465899,"RELOC Serviced Apartments, Zurich",Kreis 11,Seebach,47.41458,8.54579,Entire home/apt,130,7,0,,,12,239,0,
959239097381194889,Modern Design Rooftop Apartment,9814331,Sara,Kreis 4,Langstrasse,47.37513,8.52892,Entire home/apt,201,3,26,2024-12-14,1.71,1,12,25,
959265688025696515,RELOC Cozy Studio,46465899,"RELOC Serviced Apartments, Zurich",Kreis 11,Seebach,47.41588,8.54449,Entire home/apt,,7,0,,,12,0,0,
959412686105659157,Zimmer zum Hinterhofgarten,532224668,Severin Christian,Kreis 4,Werd,47.3738125,8.5259129,Private room,149,1,4,2024-09-29,0.25,1,89,1,
959868847871773494,Townhouse with garden and parking,3528377,Marc,Kreis 9,Altstetten,47.38084,8.49989,Entire home/apt,269,2,0,,,8,235,0,
960535241086478575,Nice room in Zurich Affoltern!,157238681,Guillermo,Kreis 11,Affoltern,47.4207529,8.5067734,Private room,110,1,3,2024-10-02,0.52,1,89,3,
960588291607199649,Zentrales Schlafzimmer,367765012,Nadia,Kreis 9,Altstetten,47.38624,8.49573,Private room,84,1,0,,,1,178,0,
960882104773669135,"Luxury 2 Bedrooms, Stunning View, 10 Min to Center",523534365,Earta,Kreis 2,Wollishofen,47.3394827,8.5177101,Entire home/apt,468,7,6,2024-09-20,1.04,1,101,6,
961533976447324358,Cozy quiet room in Penthouse,43111694,Susanna,Kreis 7,Witikon,47.35846,8.59982,Private room,56,6,1,2023-11-02,0.07,17,238,0,
962842085546555219,Lovely flat near the river,12943781,Katrin,Kreis 5,Escher Wyss,47.39012,8.52134,Entire home/apt,531,3,3,2024-05-12,0.19,2,2,2,
963113252638375359,Entire Flat in Central Zurich,9482450,Lindsay,Kreis 3,Alt-Wiedikon,47.36927,8.51354,Entire home/apt,140,5,2,2024-01-02,0.12,2,135,1,
963367040792322407,Apartamento Entero hasta 2 personas,26598829,Mayerlin,Kreis 12,Hirzenbach,47.401640506007205,8.589359633624554,Entire home/apt,95,2,6,2024-10-24,0.78,1,66,6,
963862868453454381,Modern design in Zürich city,3986407,Oliver,Kreis 6,Oberstrass,47.37942,8.54959,Entire home/apt,,7,0,,,1,0,0,
964284120376025471,Zurich Urban Charm: Your Perfect Home,1229459,Swissstay,Kreis 12,Hirzenbach,47.4014766,8.582836000000004,Entire home/apt,178,2,16,2024-08-08,1.03,81,36,9,
965025426678599412,Beautiful central terraced attic,3955674,Nicole,Kreis 3,Sihlfeld,47.3727307,8.516182,Entire home/apt,145,15,1,2024-01-04,0.08,1,30,1,
965132414975083661,Locke Room with Balcony at Locke am Platz,533606589,Locke,Kreis 2,Enge,47.3638753,8.5324045,Entire home/apt,294,1,0,,,5,348,0,
965772161413387964,City Penthouse N°1,38669185,Amelie,Kreis 2,Enge,47.36518,8.53127,Private room,130,1,2,2023-11-08,0.13,4,98,0,
965777574152812653,Trendy 1 bedroom flat in the middle of town,1229459,Swissstay,Kreis 1,Rathaus,47.37176,8.54463,Entire home/apt,145,2,52,2024-12-23,3.38,81,337,39,
965794941111908198,Locke Studio at Locke am Platz,533606589,Locke,Kreis 2,Enge,47.3638753,8.5324045,Entire home/apt,299,1,1,2024-04-26,0.12,5,358,1,
965832114596870590,Locke Suite with Balcony at Locke am Platz,533606589,Locke,Kreis 2,Enge,47.3638753,8.5324045,Entire home/apt,359,1,0,,,5,356,0,
965845335911798508,Penthouse with terrace at best address (WG11/2),13570663,Christian Robert,Kreis 1,City,47.37429,8.53818,Entire home/apt,196,4,10,2024-12-07,0.63,40,304,4,
965873553938384244,New: Seefeld Apartment by the lake,116378560,Eloïse,Kreis 8,Seefeld,47.36098,8.55091,Entire home/apt,300,4,0,,,1,14,0,
966374660589024718,2BR Central Flat + Balcony,3528377,Marc,Kreis 4,Hard,47.38511,8.50701,Entire home/apt,181,1,51,2024-12-15,3.15,8,171,38,
966441352445230723,Dreamy flat with stunning view,6155054,Jorge,Kreis 9,Altstetten,47.388757979980056,8.495405204594135,Entire home/apt,155,3,14,2024-12-20,0.89,1,72,9,
967300257433800192,Da Narcisa,187158225,Narcisa,Kreis 9,Altstetten,47.3849207,8.4971809,Private room,74,2,93,2024-12-21,5.94,1,149,67,
967336471861433651,"Zentral: 3P, minimalistisch",25454166,Stefan,Kreis 4,Hard,47.38051,8.50803,Entire home/apt,,2,1,2023-09-22,0.06,1,0,0,
968217076029502597,Wohnung in Zürich Kreis 3,115622912,Mike,Kreis 3,Sihlfeld,47.3704162,8.510548499999999,Entire home/apt,70,14,1,2024-03-02,0.10,1,89,1,
968602908824777357,Rooftop Studio with Terrace at Locke am Platz,533606589,Locke,Kreis 2,Enge,47.3638753,8.5324045,Entire home/apt,467,1,1,2024-09-28,0.32,5,362,1,
968692154385492406,Interconnecting Studio at Locke am Platz,533606589,Locke,Kreis 2,Enge,47.3638753,8.5324045,Entire home/apt,599,1,0,,,5,288,0,
968779970086000401,Beautiful & cozy apartment in the center,31899549,Cindy,Kreis 8,Seefeld,47.35461,8.55515,Entire home/apt,100,7,0,,,1,267,0,
970706346582006969,City Penthouse N°2,38669185,Amelie,Kreis 2,Enge,47.36538,8.52906,Private room,115,1,1,2023-09-14,0.06,4,98,0,
970719759680234618,City Penthouse N°3,38669185,Amelie,Kreis 2,Enge,47.36698,8.53091,Private room,105,1,4,2023-11-05,0.25,4,177,0,
970725830571687661,City Penthouse (entire),38669185,Amelie,Kreis 2,Enge,47.36712,8.53038,Entire home/apt,459,1,80,2024-12-27,5.96,4,152,74,
970822071451237681,Gesamte Wohnung in Zürich,4938402,Sarah,Kreis 2,Wollishofen,47.3405247,8.5186077,Entire home/apt,,3,1,2024-01-01,0.08,1,0,1,
970914111501499095,"Blueground | Wiedikon, storage & w/d, nr transport",434204093,Blueground,Kreis 3,Friesenberg,47.36207,8.50419,Entire home/apt,,30,1,2024-01-03,0.08,165,0,1,
971044998969142150,Unique apartment in the heart of Zurich,478625225,Alan,Kreis 5,Gewerbeschule,47.38261,8.52876,Entire home/apt,210,3,1,2024-07-09,0.17,1,180,1,
971439457301333572,Central apartment near the lake,409043328,Maxim,Kreis 2,Wollishofen,47.34585,8.53324,Entire home/apt,,2,5,2024-09-03,0.41,1,0,5,
971594002365326792,Central Appartment Zurich,535127783,Youssef,Kreis 4,Langstrasse,47.37684,8.52668,Entire home/apt,115,2,9,2024-09-13,0.57,1,180,6,
972138808238792311,"Zürich, Charmante Wohnung mit Balkon in Flussnähe",25305437,Nicholas,Kreis 10,Wipkingen,47.3949696,8.518276799999999,Entire home/apt,140,3,1,2024-07-20,0.18,1,0,1,
972479583941478620,Wohnung in Wipkingen,13693412,Martin,Kreis 10,Wipkingen,47.3963542,8.5214555,Entire home/apt,,6,1,2024-11-07,0.56,1,0,1,
972568380508100164,Modern 2 Room flat with balcony in Zurich Center A,420370006,Kamila,Kreis 4,Langstrasse,47.37651,8.52259,Entire home/apt,154,1,34,2024-12-20,2.14,88,2,22,
973345225480743807,Central position heart of Zürich,513811547,Franco,Kreis 7,Fluntern,47.37788,8.5587,Entire home/apt,79,20,8,2024-09-13,0.51,1,122,2,
973696443380646164,"Blueground | Seefeld, office, nr lake",434204093,Blueground,Kreis 8,Seefeld,47.3553627,8.555890699999999,Entire home/apt,157,30,0,,,165,348,0,
973796129595386560,Designer Dream with Uetliberg View: Luxury Oasis,36178783,Alex,Kreis 9,Albisrieden,47.36572,8.49316,Entire home/apt,299,3,17,2024-11-29,1.67,1,356,17,
973822277845094114,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Kreis 3,Friesenberg,47.3620715,8.504189100000001,Entire home/apt,104,30,0,,,165,188,0,
973822654428808574,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Kreis 3,Friesenberg,47.3620715,8.504189100000001,Entire home/apt,205,30,2,2023-11-25,0.14,165,274,0,
973824793228228642,"Blueground | Wiedikon, storage & w/d, nr transport",434204093,Blueground,Kreis 3,Friesenberg,47.3620715,8.504189100000001,Entire home/apt,124,30,0,,,165,147,0,
973825111816271646,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Kreis 3,Friesenberg,47.3620715,8.504189100000001,Entire home/apt,174,30,1,2024-02-03,0.09,165,226,1,
973825477658390268,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Kreis 3,Friesenberg,47.3620715,8.504189100000001,Entire home/apt,112,30,0,,,165,0,0,
973825794281120821,"Blueground | Wiedikon, storage & w/d, nr transport",434204093,Blueground,Kreis 3,Friesenberg,47.3620715,8.5041891,Entire home/apt,220,30,2,2024-08-30,0.22,165,365,2,
973826160401831401,"Blueground | Wiedikon, storage & w/d, nr transport",434204093,Blueground,Kreis 3,Friesenberg,47.3620715,8.504189100000001,Entire home/apt,155,30,0,,,165,7,0,
973952942443016521,"Stilvoll, gut angebunden, privat (1 Zi., 1 P)",27726526,Tina,Kreis 11,Oerlikon,47.40628,8.55726,Private room,75,1,18,2024-12-10,1.14,1,262,16,
974095777324733833,Apartment - Streetparade around the corner,410884282,Lara,Kreis 7,Hirslanden,47.36269,8.56214,Entire home/apt,220,2,0,,,1,269,0,
974598935275418456,Terrasse über Zürich,47268422,Jonathan,Kreis 4,Langstrasse,47.37811045157288,8.527926486790793,Private room,,2,0,,,1,0,0,
974715669040646715,Lake view balcony Apartment,50589115,Yuan,Kreis 2,Enge,47.35278,8.53351,Entire home/apt,,1,4,2023-09-26,0.25,4,0,0,
975242261185836482,"Zurich Apartment, Near City Center",1229459,Swissstay,Kreis 7,Hirslanden,47.36187,8.56026,Entire home/apt,106,1,8,2024-11-17,0.55,81,301,7,
975793681946584631,Affordable Comfort in Zurich,1229459,Swissstay,Kreis 12,Hirzenbach,47.40289,8.58294,Entire home/apt,123,2,15,2024-09-04,0.99,81,38,12,
976199247820636323,"Cozy w/balcony, 2.5 apt, in vibrant district",536186531,Martina,Kreis 4,Langstrasse,47.37565,8.52326,Entire home/apt,118,4,2,2024-01-01,0.13,1,12,1,
976708124121149704,Altbau WG mit eigenem Wohnzimmer,213698794,Alexa,Kreis 1,Rathaus,47.37259,8.54486,Private room,136,3,0,,,1,89,0,
977471916472716735,1 bedroom apartment,407597414,Doreen,Kreis 4,Langstrasse,47.3754743,8.5289319,Entire home/apt,,1,7,2024-09-09,0.45,1,0,5,
978711735980247630,Die wilde Hilda,34808202,Kathrin & Alex,Kreis 4,Hard,47.37635933792568,8.51598469629517,Entire home/apt,91,2,55,2024-12-26,3.65,2,64,40,
978933502539684194,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Kreis 3,Friesenberg,47.3620715,8.504189100000001,Entire home/apt,186,30,1,2023-12-20,0.08,165,365,0,
978933830747853849,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Kreis 3,Friesenberg,47.36207,8.50419,Entire home/apt,,30,0,,,165,0,0,
978934193816991598,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Kreis 3,Friesenberg,47.3620715,8.504189100000001,Entire home/apt,150,30,0,,,165,274,0,
979740865182950198,Bijou at Lake Zurich,357819525,Andrea,Kreis 8,Mühlebach,47.3567627,8.5557043,Entire home/apt,144,14,0,,,2,87,0,
979812162034353530,Easy-going central Apartment in Zurich,1229459,Swissstay,Kreis 8,Weinegg,47.36172,8.5597,Entire home/apt,202,2,37,2024-12-25,2.47,81,266,33,
980245591651988920,Zurich Downtown Luxury Apartment,537034215,Jörg,Kreis 1,Lindenhof,47.3729366,8.5397999,Entire home/apt,379,3,28,2024-12-20,1.92,1,345,23,
980400017124219470,Nice apartement with terrace,91495562,Antoine,Kreis 7,Hottingen,47.36849,8.56511,Entire home/apt,175,3,0,,,1,268,0,
980402165513408092,Zeitreise,429265133,Jordane,Kreis 8,Weinegg,47.36369,8.55465,Entire home/apt,225,3,11,2024-12-20,1.91,1,232,11,
980448194776628080,Über den Dächern von Zürich,537133921,Mila,Kreis 3,Sihlfeld,47.36954,8.50203,Private room,203,3,5,2024-09-28,0.34,1,64,3,
980991695704452564,Apartment in the Heart of Oerlikon,1229459,Swissstay,Kreis 11,Seebach,47.41771,8.54797,Entire home/apt,157,2,11,2024-12-17,0.76,81,203,9,
981198900189182800,Cozy Apartment in a Quiet Residential Oasis,1229459,Swissstay,Kreis 12,Hirzenbach,47.40203,8.58563,Entire home/apt,103,2,59,2024-12-16,3.93,81,44,50,
981628303230540122,Nice quiet doubleroom,43111694,Susanna,Kreis 7,Witikon,47.35716,8.60037,Private room,62,14,4,2024-11-28,0.44,17,180,4,
981936319999212356,Central City Apartment 3 minutes from Lake Zurich,517323603,Annina,Kreis 2,Enge,47.36351,8.53281,Entire home/apt,,4,1,2024-08-08,0.21,1,0,1,
982255550128293642,"Sunny, green, central, 2-room apartment",13904273,Alistair,Kreis 4,Werd,47.37188882178814,8.52736078501996,Entire home/apt,70,67,0,,,1,87,0,
982286341931169722,Urban Oasis with Queen Bed and City View (BE-38),25291258,Delta,Kreis 3,Sihlfeld,47.37401,8.51618,Entire home/apt,101,1,9,2024-12-11,1.66,38,215,9,
983111136001177867,Urban Oasis with Queen Bed and City View (BE-49),25291258,Delta,Kreis 3,Sihlfeld,47.37562,8.51548,Entire home/apt,85,1,16,2024-12-23,1.29,38,249,15,
983863580177679534,Retreat über Zürich,462697047,Brigitta,Kreis 6,Oberstrass,47.383649222013055,8.55083663671952,Entire home/apt,125,4,28,2024-10-19,1.90,1,117,22,
984616989517243450,Exclusive Villa with Pool in prime location,218093935,Alexander,Kreis 7,Fluntern,47.384696144553416,8.556400957672121,Private room,,3,1,2024-07-14,0.18,1,0,1,
984804045020672480,"Brand New City Center downtown apartment, Zurich B",420370006,Kamila,Kreis 4,Langstrasse,47.3774203,8.527458,Entire home/apt,186,1,36,2024-08-16,3.54,88,2,36,
985372231421545692,Cozy Zurich double Studio,538210514,Adagio,Kreis 6,Unterstrass,47.38083,8.54153,Entire home/apt,,4,0,,,15,0,0,
986036241996558550,Spacious city apartment + private rooftop,48382157,Linda,Kreis 4,Langstrasse,47.3808,8.52564,Entire home/apt,,3,1,2024-08-18,0.22,1,0,1,
986746802015951309,Budget-Friendly Apartment in Zurich,1229459,Swissstay,Kreis 12,Hirzenbach,47.40253,8.58317,Entire home/apt,146,2,15,2024-12-14,1.25,81,27,15,
986894241638340320,Studio in the heart of Zurich,55879347,Niko,Kreis 5,Gewerbeschule,47.38329488735247,8.534040701824953,Entire home/apt,,1,2,2024-10-27,0.65,1,0,2,
986900356009689245,Essential Comfort in Zurich,1229459,Swissstay,Kreis 12,Hirzenbach,47.40029,8.5838,Entire home/apt,109,2,27,2024-12-12,1.87,81,26,24,
987356524759491417,Penthouse at the best address of Switzerland,13570663,Christian Robert,Kreis 1,City,47.37465,8.53709,Entire home/apt,239,3,23,2024-12-23,1.57,40,322,20,
987716165066422948,3.5 Room Apartment with Swiss Charme (Oerlikon),180508600,Shane,Kreis 11,Seebach,47.417177047362514,8.548191751301072,Entire home/apt,199,7,2,2024-01-10,0.13,1,20,1,
987800782761806012,"3 Room City Center Flat, Balcony (2 Bedrooms) KONR",420370006,Kamila,Kreis 5,Gewerbeschule,47.38261,8.53246,Entire home/apt,250,1,66,2024-12-28,4.44,88,0,54,
988294955859257167,Fantastic 2BR in the city center (Sky7),23561865,Dimi,Kreis 7,Hirslanden,47.3614014,8.564901299999999,Entire home/apt,216,2,36,2024-12-14,2.39,115,18,25,
988315692261713338,Sunny and very central 2BR flat (Sky8),23561865,Dimi,Kreis 7,Hirslanden,47.3614014,8.564901299999999,Entire home/apt,216,2,51,2024-11-26,3.46,115,13,38,
989675071246429180,"Huge:2 Room Flat,Private Terrace next to Lake AL24",420370006,Kamila,Kreis 2,Enge,47.36486607993152,8.532549730248943,Entire home/apt,264,1,63,2024-08-04,4.27,88,2,49,
990467950418927342,Luxury 2-Bedroom Central Zurich ideal for families,4115498,Jonathan,Kreis 2,Enge,47.3655588,8.5369546,Entire home/apt,400,3,1,2024-10-02,0.33,2,272,1,
990632404186441009,"70m2, 1bed 1bath on Zurich Central Station",519556898,Elsa,Kreis 4,Langstrasse,47.3791089,8.532297699999999,Entire home/apt,,4,0,,,1,0,0,
991908299869216485,Zen Eastern Harmony - Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,300,2,21,2024-10-30,1.60,28,0,18,
992532017161789206,Moderne und helle Wohnung,40555064,Roman,Kreis 3,Sihlfeld,47.37872,8.50788,Entire home/apt,,3,26,2024-09-14,1.91,1,0,22,
992612350297100841,Zen Loft – Fitness & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,300,2,8,2024-06-08,0.62,28,0,7,
992619759120425007,Zurich Bloom – Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,300,2,14,2024-10-17,1.06,28,0,12,
992622438886403503,Zen harmony– Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,300,2,9,2024-09-10,0.71,28,0,8,
992623627987557268,Zen Urban Serenity – Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,300,2,5,2024-10-25,0.57,28,7,5,
992624987636812039,Zen Oriental Oasis – Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,300,2,3,2024-10-11,0.35,28,5,3,
992626117749701275,Zen Oasis – Fitness & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,300,2,15,2024-10-31,1.45,28,0,15,
992627300145652986,Zen Coast – Fitness & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,300,2,5,2024-08-03,0.41,28,1,5,
992668582803426046,Zen Essence – Fit & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,215,2,5,2024-07-24,0.51,28,0,5,
992669368353495434,2 Rooms Stay for 5 or 6 guests,142652075,Lazhar,Kreis 11,Seebach,47.42014,8.5502,Private room,230,1,1,2024-08-11,0.21,10,269,1,
992669995420667785,Wolfram 425,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,295,2,8,2024-11-01,1.34,28,121,8,
992676481483593175,Wolframplatz 313,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,295,2,17,2024-10-19,1.25,28,88,15,
992678575352462891,Zenn Oasis – Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,300,2,8,2024-10-02,0.65,28,5,7,
992680794455585446,Zen Timeless – Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,300,2,13,2024-10-18,0.97,28,0,11,
992687457846176304,Wolframplatz 318,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,295,2,0,,,28,60,0,
992688454849049297,Zen Seaside Bliss – Gym & Spa,22513551,Optimum,Kreis 3,Alt-Wiedikon,47.3622529,8.5222201,Entire home/apt,300,2,12,2024-10-19,1.88,28,0,12,
